Date,portfolio_nav,SPY_nav,QQQ_nav,NVDA_value,TSM_value,AMD_value,AVGO_value,MSFT_value,GOOGL_value,AMZN_value,META_value,ANET_value,PLTR_value
2022-08-19,706112.9679,890248.5231,806314.7707,181486.8550,65764.3399,61887.8864,48720.8230,103257.5903,79584.5194,48144.8608,51375.7323,42751.3874,23138.9734
2022-08-22,682162.1309,871711.3628,785086.8334,173199.9735,64286.1541,59881.9315,46972.5063,100226.4278,77567.9310,46399.9032,49873.8497,41810.8566,21942.5973
2022-08-23,682711.2088,869602.4309,784437.3760,174694.6747,64881.9483,59656.1820,47064.0076,99753.7077,77309.9096,46539.2192,49280.4406,41751.6623,21779.4568
2022-08-24,683200.3095,872386.2589,786710.0481,175111.5528,64527.5034,59810.9859,47158.1743,99519.1592,77194.4790,46601.9151,49938.0875,41314.2821,22024.1702
2022-08-25,703493.5841,884702.2666,800620.5303,182137.5512,66043.3980,62681.2403,48871.8458,100623.3805,79204.2879,47813.9813,51626.5400,41597.0992,22894.2600
2022-08-26,663055.7699,854755.9353,767804.4772,165330.0479,63909.0546,58811.2317,46271.5905,96740.6154,74919.8534,45539.6133,49485.3843,40459.2549,21589.1240
2022-08-29,651015.0587,849103.9003,760237.4588,160662.9716,62483.6683,57076.1762,45678.1534,95708.5612,74295.1910,45205.2474,48687.0267,39982.4135,21235.6493
2022-08-30,643554.4275,839782.6680,751771.2636,157277.0623,62438.4142,56076.4269,44986.1147,94893.0307,73969.2745,44836.0553,48072.2191,39824.5611,21181.2687
2022-08-31,637652.6647,833392.6898,747400.9023,153474.2457,62860.7617,54741.2741,44339.3825,94351.7610,73480.4023,44153.3967,49837.1491,39423.3554,20990.9359
2022-09-01,622604.2756,836007.6922,747725.3580,141710.0027,61571.1134,53102.9699,43708.6421,93965.6550,74512.4565,44519.1079,50580.4417,38568.3281,20365.5582
2022-09-02,613741.6889,827192.6658,737161.3177,138761.3233,61013.0279,51754.9143,44437.9950,92399.5716,73229.1658,44411.1372,49038.8010,38574.9067,20120.8461
2022-09-06,607078.8141,824071.4575,731866.6594,136910.7510,60356.8765,50774.5143,44258.5387,91385.5819,72523.0177,43923.5232,48494.3275,38657.1209,19794.5625
2022-09-07,617253.6736,838875.8991,746651.5103,139483.9853,60296.5499,51348.5652,44874.1830,93132.0941,74315.5507,45097.2768,49060.2042,39551.6093,20093.6552
2022-09-08,624192.2916,844359.0407,750522.5110,142291.1641,60515.2629,53393.2186,45478.2668,93287.2635,73589.0325,45215.7012,49571.0205,40377.0407,20474.3208
2022-09-09,640153.3955,857476.3097,766930.4985,146329.0337,61488.1506,55115.3712,46408.3983,95430.7170,75130.3445,46417.3190,51739.7134,40913.0789,21181.2687
2022-09-12,644582.6760,866692.3054,776046.1512,147529.1919,61955.7400,54592.9216,47000.0477,96220.9879,75272.9405,47524.8956,51681.6050,41024.8890,21779.4568
2022-09-13,599966.7425,829006.2036,733490.1081,133554.3437,59436.7823,49684.4603,44742.7022,90930.9092,70832.3405,44170.8126,46839.5133,39436.5100,20338.3686
2022-09-14,603295.8192,832169.5337,739309.0131,133523.8499,60077.8368,49955.3597,45373.4462,91013.9001,71294.0473,44773.3647,46331.7545,40206.0362,20746.2238
2022-09-15,592903.7666,822721.5975,726997.0155,131499.8149,59143.4467,49445.8129,44430.8803,88545.6779,69874.9611,43982.7328,45744.4652,38456.5180,21779.4568
2022-09-16,592400.4544,816445.2532,722551.5277,134235.7962,59075.1650,49349.0617,44640.5360,88314.7298,69800.2759,43024.9206,44747.2885,38058.6016,21154.0791
2022-09-19,595623.2836,822776.6537,728178.1309,136107.2552,59333.0481,49516.7585,44581.9066,88235.3620,69983.5912,43418.4961,45276.4599,37798.8044,21371.6015
2022-09-20,587260.2511,813332.4421,722373.9703,134012.0422,59272.3730,48536.3585,43801.9167,87488.3755,68673.1351,42558.2062,44686.1131,37512.6980,20719.0329
2022-09-21,581347.7547,799144.7253,709439.0396,134876.5742,58506.3361,48039.7096,43190.9746,86225.3958,67410.2250,41286.9277,43471.7623,37430.4838,20909.3657
2022-09-22,569279.3859,792432.1974,700707.4445,127756.9163,57361.0902,44827.6002,42785.1666,86957.9467,67994.1524,40858.5233,43685.8788,37012.8368,20039.2746
2022-09-23,560905.2323,779155.0417,689298.8363,127299.2275,56026.2244,43834.2974,41985.2050,85853.7312,67043.5630,39629.0413,42948.7108,36164.3855,20120.8461
2022-09-26,554430.1025,771447.1673,686446.6843,124370.0152,55373.9680,42763.5976,41410.0892,85684.1375,66656.5362,40106.2068,41712.9521,35878.2792,20474.3208
2022-09-27,556290.9553,769477.8061,686721.8358,126251.6161,55389.1322,43324.7457,41633.1472,85308.8384,66201.6142,39848.4690,41110.3702,36476.7985,20746.2238
2022-09-28,569382.1894,784618.3414,700382.1306,129536.8356,54706.5412,44092.2990,41741.5361,86990.4071,67933.0473,41102.3316,43315.7636,38374.3038,21589.1240
2022-09-29,551792.5369,768228.4424,680191.7651,124288.6368,52544.9757,41370.3921,40323.4599,85702.1736,66147.2939,39984.3040,41725.1919,37736.3208,21969.7883
2022-09-30,545183.5829,756348.8892,668658.1803,123464.7892,51998.8992,40867.2918,39775.2246,84042.2527,64945.4784,39357.3713,41501.8885,37124.6469,22105.7404
2022-10-03,560489.3287,776317.4442,684344.8604,140483.9165,55067.0385,45507.6852,39260.4330,84530.3813,67467.1216,33544.7108,44556.5511,27969.0919,22102.3987
2022-10-04,582638.1301,800372.9604,705861.4455,147838.2215,57897.9221,46739.8558,41244.1700,87388.5530,69519.0321,35052.8910,45093.3773,29171.5952,22692.5120
2022-10-05,584423.2084,798509.7839,705486.0474,148309.7914,59225.9005,46767.3909,41668.7541,87500.9043,69375.4056,35012.3643,44675.4910,29301.9875,22585.2189
2022-10-06,582169.9733,790272.2047,699931.8401,147422.7814,59122.5253,46705.4355,41213.2300,86654.6945,69368.5552,34824.2053,44704.4152,29434.7949,22719.3359
2022-10-07,546632.6731,768228.4424,673261.6441,135588.5462,55464.6274,40227.9388,39578.4475,82248.0568,67494.4758,33162.6000,42897.8489,28109.1431,21860.9886
2022-10-10,533469.5170,762362.8190,666531.3923,131029.9978,53627.7419,39794.2719,37620.4944,80495.9250,66933.6126,32904.9647,43007.1490,26435.7786,21619.5810
2022-10-11,524069.0680,757534.8671,657374.4708,130086.8580,50454.9220,39670.3664,37024.0094,79147.6048,66468.5127,32482.3271,41319.5201,25849.0143,21565.9332
2022-10-12,523267.5788,755036.0043,657149.2475,129121.2405,50979.7473,39821.8045,37007.6749,79266.9794,66728.4221,32682.0676,40985.2130,25028.0271,21646.4024
2022-10-13,536701.1086,774962.3698,672561.0882,134286.1069,52975.6769,40572.1204,37643.7072,82248.0568,67754.3905,32574.9600,41882.0549,25090.8089,21673.2263
2022-10-14,514525.7403,757301.9108,652345.6415,126056.0308,50828.6593,38507.0310,36709.4220,80253.6503,66044.4519,30945.1996,40747.3333,24236.0165,20197.9456
2022-10-17,536748.1828,776762.2959,673886.9956,133477.6937,51600.0016,39897.5248,37420.2315,83403.2546,68376.8072,32939.7029,43087.5051,25247.7608,21297.7005
2022-10-18,538861.4738,785888.9691,679216.1356,134364.6930,50661.6755,39869.9897,37373.8198,83743.8505,68923.9696,33683.6613,42688.9181,25663.0839,21887.8125
2022-10-19,536652.9653,780319.6878,676739.1477,135307.8328,50621.9154,39395.0201,37414.2196,83034.5709,68144.2414,33310.2344,42827.1326,25380.5683,21217.2300
2022-10-20,538235.9285,773776.5950,673286.6083,136913.4525,50558.2972,39766.7368,36984.4656,82918.6886,68376.8072,33362.3405,42280.6617,25508.5453,21565.9332
2022-10-21,549246.0561,792580.3684,689073.3790,139967.4449,50693.4862,40489.5175,38654.4848,85014.9252,69170.2045,34540.5159,41792.0590,26686.9023,22236.5157
2022-10-24,552087.1862,802278.7326,696654.2837,141460.7621,48737.3041,40406.9147,39238.0865,86816.2092,70120.9240,34685.2549,41698.8350,26740.0253,22182.8704
2022-10-25,568383.0333,815089.8402,711065.2187,148893.6531,48618.0332,42313.6808,39543.2107,88013.5581,71461.5206,34911.0474,44202.9546,27196.3973,23228.9775
2022-10-26,544594.0119,808949.0711,695353.4184,144795.4572,48379.4785,41115.9278,39638.6157,81222.7547,64929.5706,33481.0275,41730.9824,26312.6300,22987.5674
2022-10-27,534017.7452,804629.4244,682693.7172,147939.2744,48466.9387,40338.0768,39141.8221,79618.1075,63076.0002,32120.4796,31483.0756,28765.9310,23068.0391
2022-10-28,550977.9284,823772.0002,703584.7167,155327.2423,49309.8423,42685.3949,40645.9525,82820.4006,65859.7810,29934.9219,31888.0966,29330.9641,23175.3322
2022-10-31,540749.0832,817821.6593,695403.2686,151543.4442,48944.0577,41343.0889,40407.0085,81507.1804,64642.2965,29654.1279,29946.5290,29183.6693,23577.6807
2022-11-01,536968.2951,814243.0711,688297.9307,152059.9265,48967.9157,41067.7426,40216.2054,80116.7091,61879.0617,28018.5767,30602.2877,30837.7160,23202.1536
2022-11-02,520882.8021,793808.4681,664704.9540,148422.0510,48125.0121,40358.7295,39195.9680,77283.1052,59485.1477,26666.7150,29104.3200,30193.0003,22048.7534
2022-11-03,516090.2197,785634.7487,651720.1730,150690.0756,47934.1639,41377.5065,38172.2967,75229.0142,57063.8848,25850.3871,28580.3567,29519.3079,21673.2263
2022-11-04,536824.0347,796942.6109,662203.1579,158942.6294,49683.5861,42809.3004,39992.7297,77736.0689,59218.4037,26336.7102,29184.6835,31649.0462,21270.8765
2022-11-07,542938.3954,804565.7000,669483.6349,160570.6839,49906.2354,43421.9458,40845.3560,80011.3646,60524.7853,26206.4438,31090.8978,31530.7262,18829.9566
2022-11-08,549784.0584,808906.7462,674362.5624,163950.2915,51703.3736,43951.9831,41437.5512,80362.5038,60805.2195,26047.2322,31010.5343,31175.7698,19339.5995
2022-11-09,532474.6548,792241.5659,658800.6248,154676.0226,51687.4683,41246.7159,40351.1370,78831.5823,59724.5375,24935.6355,32617.8021,29681.0902,18722.6635
2022-11-10,588500.4692,835778.5959,707412.4982,176839.9904,56331.3891,47132.2225,43539.9060,85316.9120,64252.4350,27972.2592,35960.9076,30661.4463,20493.0009
2022-11-11,608189.3054,843867.6654,720447.2075,183318.4813,58709.0182,49816.8397,44530.0419,86767.0569,65941.8593,29176.4888,36330.5754,31040.5490,22558.3950
2022-11-14,604481.3309,836689.0217,714142.5940,182959.2033,57889.9726,50615.3381,44111.4698,84814.8015,65456.2292,28510.6885,36716.3192,31680.4344,21726.8741
2022-11-15,621720.7021,843825.2727,724025.1916,187124.7463,63981.1332,52570.2921,45074.1205,84962.2639,67330.3244,28640.9549,37635.6736,32030.5604,22370.6327
2022-11-16,606258.7985,837388.0261,714142.5940,178636.4344,63177.9801,50043.9955,43983.3992,85117.1918,67610.7429,28114.1050,36398.0809,31557.2877,21619.5810
2022-11-17,603684.1782,834825.7097,712566.4212,176020.3491,64792.2100,50870.0344,44016.0648,85099.5865,67275.6003,27456.9887,35825.8941,31888.0959,20439.3544
2022-11-18,600736.4562,838616.0580,712591.5413,173011.2585,65420.4298,50642.8733,44278.2146,84937.6077,66639.5092,27251.4596,36018.7734,32713.9117,19822.4184
2022-11-21,594378.3566,835566.7682,705260.9801,171978.2831,63559.6830,49878.7898,44474.1808,85229.8691,65387.8359,26765.1364,35314.7887,32503.8368,19285.9530
2022-11-22,610742.4461,846811.0413,715418.5732,180073.6004,65635.1425,51799.3235,45558.0169,86279.1809,66379.5945,26979.3495,35822.6833,32849.1325,19366.4221
2022-11-23,619858.7265,852147.2985,722599.1156,185474.2570,65181.8816,52590.9421,45866.5785,87177.0683,67343.9989,27248.5642,36079.8426,33126.8215,19768.7719
2022-11-25,613644.2086,851956.7349,717845.5549,182678.5220,64728.6142,51723.6031,45545.9860,87145.3942,66660.0235,27040.1418,35813.0386,32781.5221,19527.3631
2022-11-28,600442.1217,838361.9054,707312.2516,177704.5227,62995.0910,50381.2972,44884.1663,85127.7572,65695.6243,27196.4580,34967.6212,32284.1012,19205.4825
2022-11-29,596957.6899,836922.0457,701958.3815,175593.6595,63082.5672,50518.9677,44813.6893,84624.2210,65107.4069,26753.5570,35186.2066,32286.5183,18990.8963
2022-11-30,635419.9513,863285.6579,733957.6395,190058.9543,65985.0153,53437.6258,47361.2595,89839.0840,69074.4570,27946.2072,37963.5567,33636.3164,20117.4751
2022-12-01,638809.1921,862650.4456,734858.3765,192439.8504,65746.4543,53334.3755,47337.1943,89680.6196,69074.4570,27645.1498,38715.7575,33752.2194,21083.1143
2022-12-02,631028.8392,861655.0991,731931.0981,189531.0828,64808.1346,51613.4678,46481.9899,89796.8334,68698.2648,27248.5642,39696.1885,32607.6658,20546.6475
2022-12-05,620935.3620,846154.4973,719646.8730,186543.6970,64903.5475,50677.2935,45608.7254,88099.6285,68041.6540,26345.3942,39355.4425,32074.0264,19285.9530
2022-12-06,601159.6478,833957.3380,704735.3291,179546.9097,63265.4692,48371.2729,45194.4466,86310.8661,66331.7207,25546.4343,36684.1768,31158.8654,18749.4862
2022-12-07,599684.5939,832538.7424,701858.2910,181040.5918,63011.0092,48281.7876,44565.2925,86046.7754,64936.4157,25607.2244,36623.1002,30608.3234,18964.0737
2022-12-08,615702.3693,839060.8420,710164.6377,192821.7564,64251.4985,48508.9487,45646.5471,87113.6925,64095.1340,26154.3376,37073.1315,30939.1335,19098.1894
2022-12-09,612043.4012,832792.8950,705636.0662,190934.9830,64164.0351,47214.8227,46818.9100,86416.5034,63493.2264,25789.5947,37256.3637,30883.5953,19071.3668
2022-12-12,624375.9862,844799.3552,714492.7940,196932.2324,63957.2847,48646.6192,47842.5813,88913.0038,63821.5291,26212.2346,36873.8306,31622.4847,19554.1857
2022-12-13,638894.3360,851194.3447,722173.8672,202963.1446,64020.9126,49321.2174,49081.1245,90465.8573,65408.3450,26773.8204,38622.5336,32119.9056,20117.4751
2022-12-14,631484.2795,845752.2413,716819.6071,198493.3047,63631.2474,47448.8689,49373.3515,90571.5002,65025.3286,26510.3966,39085.4277,31629.7285,19715.1253
2022-12-15,608100.4039,825063.6888,692751.3757,190384.6339,62064.6567,45796.7964,47960.3398,87680.5989,62145.8004,25604.3290,37336.7222,30323.3926,18803.1340
2022-12-16,600016.6351,815322.9320,686146.3346,186105.6933,61017.0446,45025.8331,47780.7013,86159.4582,61735.4246,25433.5380,38391.0877,29859.7769,18508.0773
2022-12-19,588663.0714,808409.2761,676503.6267,182545.5236,60857.0935,44461.3703,47635.1006,84666.4881,60490.5807,24582.4720,36799.8985,29591.7487,17032.7953
2022-12-20,587705.2447,809515.4123,675976.9615,180647.5221,60473.2367,44778.0220,47148.8964,85141.8481,60887.2926,24660.6323,37638.8894,29403.4031,16925.5022
2022-12-21,600405.8318,821619.5922,685782.6384,185319.5753,61688.7749,46588.4150,48640.4415,86067.8951,61270.3194,25118.0058,38497.1672,29780.0924,17435.1451
2022-12-22,576182.2836,809898.3003,669004.9477,172269.3444,60201.3391,43958.8682,47934.9648,83870.7071,60025.4861,24255.3626,37648.5341,29065.3511,16952.3261
2022-12-23,576462.4426,814557.1558,670509.5827,170775.6730,59889.4570,44413.1851,47877.7627,84060.8400,61030.9296,24678.0002,37944.2697,28920.4696,16871.8557
2022-12-27,559164.9347,811344.9320,661029.6877,158590.2428,59433.6317,43552.7339,47973.9716,83437.5922,59772.4113,24038.2541,37571.3813,28700.7358,16093.9801
2022-12-28,553682.8903,801261.5803,652302.3443,157635.6065,58426.0106,43070.8792,47224.2904,82581.9553,58835.3663,23685.0906,37166.3579,28775.5899,16281.7436
2022-12-29,572728.4564,815684.5560,668202.4288,164003.4694,60777.1244,44619.6961,48344.0390,84863.6665,60497.4311,24368.2589,38657.8942,29429.9645,17166.9123
2022-12-30,571054.2277,813536.0080,667800.9744,164127.0215,59569.5741,44585.2759,48458.4363,84444.6590,60346.9542,24316.1527,38683.6077,29301.9875,17220.5589
2023-01-03,568601.1788,810111.0761,663286.9913,160769.0114,59201.7187,44069.0036,47968.7635,84360.1524,60955.6912,24843.0026,40098.0036,29195.7434,17140.0884
2023-01-04,571382.6207,816365.2760,666446.7483,165643.1814,61033.0333,44509.5608,48554.6383,80669.9667,60244.3563,24646.1575,40943.4234,27488.5718,17649.7313
2023-01-05,557271.3016,807047.8360,656014.0036,160207.4771,60561.2065,42905.6735,48102.2328,78279.0927,58958.4890,24061.4129,40805.1991,26438.1919,16952.3261
2023-01-06,574309.7828,825555.0641,674120.9564,166878.5419,62432.5121,44027.7034,50997.7976,79201.6253,59738.2172,24918.2675,41795.2722,27152.9332,17166.9123
2023-01-09,588277.8434,825087.1199,678484.6866,175515.0627,64223.8228,46285.5336,49997.6544,79972.7556,60203.3171,25288.7990,41618.4690,27737.2841,17435.1451
2023-01-10,595953.4020,830873.3079,684227.6851,178670.9131,64991.5494,46843.1113,49827.7806,80581.9291,60476.9115,26015.3894,42749.9947,27824.2123,17971.6106
2023-01-11,605420.4695,841382.0757,696064.9741,179704.1462,65399.3893,47538.3542,50105.9912,83018.5736,62597.2259,27526.4628,42717.8374,28089.8253,18722.6635
2023-01-12,619113.4975,844445.3835,699826.8347,185431.8350,69573.8170,48736.1098,50435.3262,83983.3734,62330.4713,27578.5689,43945.7904,28295.0716,18803.1340
2023-01-13,624375.9461,847721.4671,704642.1037,189789.4152,69413.8723,48873.7803,50180.5259,84236.8931,63007.6122,28403.5830,44032.5730,27768.6741,18669.0170
2023-01-17,634888.2625,846168.5153,706071.6123,198807.7777,71165.2113,49279.9120,50201.3235,84631.2720,62439.9144,27804.3636,43511.8328,28082.5816,18964.0737
2023-01-18,627055.6318,832809.1478,696892.6911,195157.7401,71549.0618,48550.2488,49772.3180,83032.6700,62323.6367,27633.5704,42759.6344,27768.6741,18508.0773
2023-01-19,615572.0705,826746.3242,690046.0440,188284.4405,70693.3910,46609.0651,48812.9037,81666.4461,63643.7086,27118.2999,43765.7788,26925.9557,18052.0810
2023-01-20,642055.8352,842147.7841,708930.6294,200346.3723,72796.5967,48233.6024,49468.1085,84585.4904,67043.0503,28151.7363,44800.8574,27800.0641,18829.9566
2023-01-23,671664.3701,852252.3998,724680.0320,215552.9049,76499.2104,52680.4274,50408.4612,85416.4986,68253.6844,28229.8944,46054.5164,28773.1766,19795.5958
2023-01-24,668284.0085,851337.9108,723200.4391,216361.4791,75619.5437,51420.7217,50703.1242,85226.3546,66824.1696,27882.5217,46012.7342,29403.4031,18829.9566
2023-01-25,665419.9409,851656.8713,721595.3235,217012.9242,73900.1949,51565.2826,50759.4635,84722.8295,65127.9318,28131.4730,45485.5527,29347.8667,19366.4221
2023-01-26,680196.7263,861016.9071,735664.7960,222392.4557,74731.8826,51737.3734,51877.4760,87324.9673,66701.0574,28722.0084,47349.9774,29939.4595,19420.0687
2023-01-27,690861.6174,862995.2074,742987.7900,228715.3847,74611.9226,51902.5790,51219.6620,87381.3087,67966.4156,29596.2310,48777.2263,30439.2956,20251.5921
2023-01-30,667763.9877,852167.4113,727965.5458,215204.7690,74475.9738,49871.9047,50392.8543,85462.2746,66304.3560,29107.0147,47272.8296,29903.2391,19768.7719
2023-01-31,679905.0545,864697.1429,738874.9493,219416.2980,74156.0909,51730.4883,50701.3951,87258.0549,67603.8978,29853.8662,47886.7986,30429.6367,20868.5281
2023-02-01,712331.9616,873886.9987,754674.5922,235206.8211,75763.4804,58263.0526,52238.8806,88997.5159,68691.4249,30438.6130,49220.8285,31516.2388,21995.1056
2023-02-02,750952.8778,886608.2420,781759.5048,243809.5932,77290.9136,60789.3440,52500.6112,93170.0959,73691.2675,32684.9630,60680.6220,32221.3212,24114.1462
2023-02-03,730673.1298,877184.2110,767866.1074,236970.0424,75699.5128,59261.1770,51794.2717,90969.3714,71666.7059,29929.1311,59960.5710,31863.9515,22558.3950
2023-02-06,723786.5002,871823.6423,761370.5183,236846.5117,73436.3624,57602.2247,52113.2113,90413.0248,70380.8439,29578.8630,59809.4739,31315.8210,22290.1635
2023-02-07,750933.0825,883225.8382,777145.1191,249020.7031,75611.5365,59137.2767,53252.8878,94212.3678,73622.8689,29558.5996,61596.7557,32576.2776,22343.8088
2023-02-08,740034.1159,873567.9027,763326.6921,249380.0885,75395.6250,58297.4729,52148.7530,93920.1285,67966.4156,28962.2756,58964.0516,32950.5518,22048.7534
2023-02-09,735143.6034,865994.7231,756580.5256,250862.5640,77322.9038,57278.6932,51949.4084,92825.0075,64984.2895,28438.3190,57192.8558,32965.0392,21324.5231
2023-02-10,716480.5475,868015.6192,751614.9258,238823.1100,76267.3038,56087.8280,51415.5346,92641.9366,64683.3357,28255.9486,55980.9790,32180.2723,20144.2990
2023-02-13,730869.0171,878205.4942,763652.8641,244696.7857,76859.0778,57223.6229,52097.6010,95536.3358,64710.7004,28814.6412,57678.2452,32839.4755,20412.5318
2023-02-14,753725.3614,877801.2066,769295.5380,257982.8391,78338.5257,59164.8066,52200.7436,95835.6150,64758.5846,28860.9566,57694.3214,34157.8854,24731.0834
2023-02-15,750039.1944,880651.7386,775188.9453,255658.0621,74180.0868,58634.7693,52667.0199,95069.6127,66304.3560,29283.5964,56948.5495,34174.7862,27118.3555
2023-02-16,728865.2412,868526.2269,760643.2820,247100.2454,72628.6641,55124.1186,52047.3464,92538.6035,65326.2772,28412.2670,55431.2899,34211.0047,26045.4245
